followers_count,following_count,avg_likes,avg_comments,engagement_rate,fraud_risk_score,fraud_flag,influencer_type
132373,4670,10323,1424,0.08874166181925316,50,1,Suspicious
439452,1905,8020,710,0.019865650856066192,0,0,Genuine
116294,708,8963,434,0.08080382478889711,50,1,Suspicious
460451,2813,7537,932,0.018392836588475212,0,0,Genuine
972744,3713,25459,1216,0.027422425633054533,0,0,Genuine
649307,1531,8610,471,0.013985680117417493,0,0,Genuine
66726,3781,3960,199,0.062329526721218116,0,0,Genuine
142564,501,9911,861,0.07555904716478214,0,0,Genuine
378812,2525,15298,945,0.042878789478685994,0,0,Genuine
269246,3272,20192,808,0.07799558767818278,0,0,Genuine
706696,1587,36268,2862,0.05537034311783284,0,0,Genuine
119015,3143,6438,860,0.061320001680460444,0,0,Genuine
741674,932,51308,4831,0.07569228528976343,0,0,Genuine
255079,4458,7850,1053,0.03490291243105077,0,0,Genuine
551929,4118,19206,873,0.03637967927034093,0,0,Genuine
690944,4985,50726,2115,0.07647653065950352,50,1,Suspicious
689105,2616,50351,4774,0.07999506606395251,0,0,Genuine
514758,3327,40333,3236,0.0846397724756099,0,0,Genuine
941597,424,68857,7286,0.08086580564721425,50,1,Suspicious
984609,4596,18624,2296,0.021247012773598455,50,1,Suspicious
366890,3747,24824,2921,0.07562212107171087,0,0,Genuine
446101,3112,17259,2459,0.04420075274433368,0,0,Genuine
37631,4740,2986,214,0.08503627328532327,100,1,High Risk
767577,3300,33051,1547,0.045074305248854515,0,0,Genuine
73991,4645,3608,330,0.05322268924598938,0,0,Genuine
5014,4609,236,8,0.048663741523733546,100,1,High Risk
274237,162,8918,513,0.03438996196720355,0,0,Genuine
19070,3247,290,13,0.01588883062401678,100,1,High Risk
823209,2428,59843,4281,0.07789516392556446,0,0,Genuine
57958,1974,3836,132,0.06846337002657096,0,0,Genuine
83074,189,1642,39,0.02023497123046922,0,0,Genuine
536017,1474,34505,3636,0.07115632526580314,0,0,Genuine
756073,2999,40683,4041,0.05915301829320714,0,0,Genuine
177089,3218,6842,766,0.042961448763051344,0,0,Genuine
198392,566,5511,583,0.030716964393725555,0,0,Genuine
159823,2666,11216,390,0.07261783347828535,0,0,Genuine
631152,937,37246,2154,0.06242553299363703,0,0,Genuine
394002,3154,19046,701,0.05011903492875671,0,0,Genuine
734429,99,38682,5012,0.05949383807011978,0,0,Genuine
499863,4001,8185,958,0.018291011737215996,0,0,Genuine
368654,3610,15916,735,0.045167012971512585,0,0,Genuine
580036,68,13665,879,0.02507430573274762,0,0,Genuine
531089,4871,13057,1901,0.028164770876444437,0,0,Genuine
151262,1523,8514,827,0.061753778212637674,0,0,Genuine
443905,4111,32754,4066,0.08294567531341165,0,0,Genuine
236362,2656,9043,491,0.04033643309838299,0,0,Genuine
445209,501,10926,516,0.025700289077714062,0,0,Genuine
554880,3815,30747,3748,0.062166594579008076,0,0,Genuine
798079,2488,56650,6184,0.07873155414438922,0,0,Genuine
665076,4360,41488,4502,0.06914999188062718,0,0,Genuine
220963,1599,15647,1437,0.0773161117472156,0,0,Genuine
481761,3524,22911,2136,0.05199050981710848,0,0,Genuine
249710,177,15639,1808,0.06986904809579111,0,0,Genuine
221984,4905,4396,242,0.02089339772235837,0,0,Genuine
898059,2811,30874,2033,0.03664235868690142,0,0,Genuine
857748,4506,31966,4261,0.04223501541245214,0,0,Genuine
783355,4714,35870,2157,0.048543763683132166,0,0,Genuine
265512,1465,19922,1813,0.08186070686070686,0,0,Genuine
602863,251,42924,4779,0.079127430278521,0,0,Genuine
269799,2419,5238,785,0.022324026404842122,0,0,Genuine
238549,567,5270,403,0.023781277641071647,0,0,Genuine
595319,1391,20856,1577,0.037682318219307634,0,0,Genuine
994933,4826,30198,3911,0.03428271049407347,50,1,Suspicious
485299,2038,25737,3209,0.05964570295838236,0,0,Genuine
613210,3595,44883,5163,0.08161315047047504,0,0,Genuine
449982,4570,34810,2792,0.08356334253370135,0,0,Genuine
125046,3852,6971,432,0.05920221358540057,0,0,Genuine
407619,3325,27991,2774,0.07547489199473037,0,0,Genuine
33097,3704,1547,207,0.052995739795147594,100,1,High Risk
997161,2484,24513,3306,0.027898202998312208,0,0,Genuine
667326,4923,31182,1063,0.04831971180502483,50,1,Suspicious
650150,257,31763,2403,0.05255094978081981,0,0,Genuine
231229,2683,14329,1152,0.06695094473444074,0,0,Genuine
119834,4167,3042,447,0.029115276131982577,0,0,Genuine
94848,203,3393,366,0.03963183198380567,0,0,Genuine
53921,3416,1913,139,0.03805567404165353,0,0,Genuine
706086,4364,54482,1274,0.07896488529725841,0,0,Genuine
651429,4814,26758,2501,0.04491510202953814,50,1,Suspicious
706660,1568,44418,1443,0.06489825375711092,0,0,Genuine
285821,2650,17880,2297,0.07059313346465096,0,0,Genuine
56609,2245,1618,190,0.03193838435584448,0,0,Genuine
228897,4548,11451,914,0.05401993036169107,0,0,Genuine
975165,4741,70798,5366,0.07810370552675701,50,1,Suspicious
32024,3604,1385,189,0.04915063702223332,100,1,High Risk
71313,2464,5431,312,0.08053230126344425,0,0,Genuine
390957,2899,9778,512,0.026320030080034376,0,0,Genuine
185078,1792,2811,399,0.017344038729616703,0,0,Genuine
358429,1356,25950,3248,0.08146104249377142,0,0,Genuine
933842,3899,64750,8202,0.07812028158939092,50,1,Suspicious
462243,4218,36739,1667,0.08308616896307786,100,1,High Risk
114632,4626,6597,254,0.05976516156047177,0,0,Genuine
998639,4705,75465,1764,0.07733425191685885,100,1,High Risk
938012,4890,63678,3235,0.07133490829541626,50,1,Suspicious
252451,4245,17446,2104,0.07744077068421198,0,0,Genuine
4051,2605,201,10,0.052085904714885216,100,1,High Risk
705107,2355,25923,2975,0.04098385067798221,0,0,Genuine
377836,4558,28496,1503,0.07939688118654654,0,0,Genuine
612523,1138,24652,1759,0.04311838086080033,0,0,Genuine
972525,2692,46406,6859,0.05476980026220406,50,1,Suspicious
722772,1227,29798,1544,0.043363605673711766,0,0,Genuine
190407,4966,9432,650,0.05294973399087218,0,0,Genuine
450395,4807,19337,1143,0.045471197504412794,0,0,Genuine
950597,3044,12697,434,0.01381342461632006,0,0,Genuine
463894,609,33281,2785,0.07774620926332308,0,0,Genuine
212810,3014,8748,605,0.04395000234951365,0,0,Genuine
958238,1321,49086,5415,0.05687626664774305,0,0,Genuine
728975,1863,14392,1817,0.022235330429712954,0,0,Genuine
74523,2965,762,69,0.011150919850247574,0,0,Genuine
761463,659,20689,500,0.027826696766618995,0,0,Genuine
95476,2511,5663,568,0.06526247433910093,0,0,Genuine
234841,4170,3979,108,0.01740326433629562,0,0,Genuine
804451,333,59225,5929,0.08099188141975086,50,1,Suspicious
871045,2978,21821,2379,0.027782720754955255,0,0,Genuine
223866,4446,5444,248,0.025425924436939955,0,0,Genuine
87672,1141,1990,251,0.02556118258965234,0,0,Genuine
599135,866,6577,910,0.012496348903001827,0,0,Genuine
345894,132,22146,2783,0.07207121256801216,0,0,Genuine
735994,1970,52441,3128,0.07550197420087663,0,0,Genuine
29251,3541,1550,149,0.05808348432532221,100,1,High Risk
628769,3194,14571,2024,0.026392840613961566,0,0,Genuine
375710,2143,11259,694,0.031814431343323304,0,0,Genuine
551233,4763,23876,3022,0.04879606264501581,0,0,Genuine
878284,225,67455,1432,0.07843362739159543,100,1,High Risk
33217,2754,907,18,0.0278471866815185,100,1,High Risk
9308,4987,569,67,0.06832831972496776,100,1,High Risk
269093,419,10968,1305,0.04560876722917356,0,0,Genuine
184062,1868,5678,695,0.03462420271430279,0,0,Genuine
395366,2151,16571,2334,0.047816453615131295,0,0,Genuine
745840,4835,11176,394,0.015512710500911724,0,0,Genuine
101235,3540,6672,334,0.06920531436756062,0,0,Genuine
75740,1829,2047,281,0.030736730921573804,0,0,Genuine
379496,1414,23065,992,0.06339197251090921,0,0,Genuine
854049,4512,12626,1372,0.01639016028354345,0,0,Genuine
751201,3392,57734,5136,0.08369264684152444,0,0,Genuine
804328,4789,18910,582,0.024233894630051423,50,1,Suspicious
918230,3726,65921,3763,0.07588948302712828,0,0,Genuine
178247,2476,11882,1041,0.07250051894281531,0,0,Genuine
664165,122,51638,6754,0.08791791196464734,50,1,Suspicious
530525,3012,23052,2581,0.04831629046699024,0,0,Genuine
21056,909,1282,129,0.06701177811550152,50,1,Suspicious
177615,3906,6385,539,0.03898319398699434,0,0,Genuine
188628,4188,4320,254,0.024248785970269526,0,0,Genuine
639836,2474,26243,931,0.042470258003613426,0,0,Genuine
374632,1114,8092,592,0.023180080719212452,0,0,Genuine
135415,2267,10663,252,0.0806040689731566,100,1,High Risk
407716,4067,6824,323,0.017529358671231936,0,0,Genuine
447438,2309,22928,1747,0.055147305324983575,0,0,Genuine
554663,3801,29869,2222,0.05785675265882166,0,0,Genuine
666022,2136,31746,817,0.04889177834966413,0,0,Genuine
542252,418,30557,2951,0.06179414737059522,0,0,Genuine
638717,2854,11581,1059,0.019789672108304616,0,0,Genuine
253764,200,12396,373,0.0503184060780883,0,0,Genuine
715998,1184,21555,3073,0.034396744124983586,0,0,Genuine
467882,2834,35471,1167,0.07830606862414027,0,0,Genuine
741427,4214,46965,6158,0.07164967016307741,0,0,Genuine
513153,2396,40064,802,0.07963706730741124,100,1,High Risk
68215,4947,861,115,0.014307703584255663,100,1,High Risk
856474,2300,25659,578,0.030633737860110172,0,0,Genuine
145356,110,3441,407,0.02647293541374281,0,0,Genuine
204861,3060,2208,147,0.011495599455240382,0,0,Genuine
356612,3951,9615,1115,0.030088723879174006,0,0,Genuine
455605,1387,26203,1892,0.06166525828294246,0,0,Genuine
10435,1234,273,7,0.026832774317201723,100,1,High Risk
448556,4476,20467,2451,0.05109284013590276,0,0,Genuine
700438,1601,50534,1478,0.07425639385641555,0,0,Genuine
866264,4483,50731,7096,0.06675447669532614,50,1,Suspicious
576581,1679,21693,577,0.038624234929697646,0,0,Genuine
79781,1377,2877,236,0.039019315375841364,0,0,Genuine
192475,1576,8064,919,0.04667099623327705,0,0,Genuine
161196,1723,3609,256,0.02397702176232661,0,0,Genuine
227507,1411,12371,596,0.05699604847323379,0,0,Genuine
307063,1623,10897,1293,0.03969869375339914,0,0,Genuine
765121,2736,53302,6500,0.07816018642802904,0,0,Genuine
777665,4420,48960,6851,0.07176740627390972,50,1,Suspicious
691607,2416,36472,2512,0.056367272164683124,0,0,Genuine
122172,3807,4336,372,0.0385358347248142,0,0,Genuine
357902,2484,8838,593,0.026350788763404506,0,0,Genuine
485963,2043,31262,1670,0.06776647604858806,0,0,Genuine
456968,919,20128,2367,0.0492266416904466,0,0,Genuine
319717,1064,8227,527,0.02738046459837919,0,0,Genuine
60101,1961,1422,107,0.025440508477396383,0,0,Genuine
496972,652,10723,777,0.023140136667659347,0,0,Genuine
289790,3871,18662,2102,0.07165188584837295,0,0,Genuine
891617,740,23207,3233,0.02965398820345507,0,0,Genuine
548337,543,25697,2741,0.0518622671824079,0,0,Genuine
735965,539,30622,2489,0.044989911205016546,0,0,Genuine
361260,2606,18269,2215,0.05670154459392127,50,1,Suspicious
884811,4535,63176,6527,0.07877727559896973,50,1,Suspicious
593673,344,41997,1170,0.072711745354766,50,1,Suspicious
651419,4077,27082,878,0.042921683279118356,0,0,Genuine
434374,2893,4810,119,0.011347364252924898,0,0,Genuine
721777,2962,28763,2283,0.043013285266779076,0,0,Genuine
548577,1767,28763,3663,0.059109295504550866,0,0,Genuine
373370,2646,18311,1111,0.052018105364651686,0,0,Genuine
888225,4794,49379,3453,0.059480424442005124,0,0,Genuine
272967,1923,5673,784,0.023654874032392192,0,0,Genuine
192232,4713,10622,1368,0.0623725498356153,0,0,Genuine
305119,3308,6952,740,0.025209836162284224,0,0,Genuine
10540,2867,659,36,0.0659392789373814,100,1,High Risk
541652,494,18273,643,0.03492279175559215,0,0,Genuine
398827,3691,23807,525,0.06100890862454147,0,0,Genuine
552951,4508,7382,250,0.013802307980273116,0,0,Genuine
52991,791,2042,118,0.04076163876884754,0,0,Genuine
189751,2091,11262,1033,0.06479544244826115,0,0,Genuine
367326,729,9506,269,0.026611239062848804,0,0,Genuine
687337,2517,45137,1702,0.06814561125037645,0,0,Genuine
619992,3747,33575,1461,0.05651040658589143,0,0,Genuine
50115,1408,2562,261,0.05633043998802754,0,0,Genuine
354151,112,12306,1231,0.03822380848846961,0,0,Genuine
744583,2609,32591,2985,0.04777976397527207,0,0,Genuine
192962,3819,9998,525,0.054534053336926444,0,0,Genuine
722747,4401,31130,2124,0.04601056801342655,0,0,Genuine
150143,184,8840,287,0.060788714758596804,50,1,Suspicious
715635,3694,28882,1427,0.04235259594625752,0,0,Genuine
990873,4967,23938,3272,0.027460633199209182,100,1,High Risk
537226,2185,13417,1977,0.028654607185802622,0,0,Genuine
953699,3328,9924,1034,0.011489998416691221,50,1,Suspicious
354824,872,11023,1534,0.03538937614141095,0,0,Genuine
5000,3124,312,32,0.0688,100,1,High Risk
726948,3031,47681,1159,0.06718499810165239,0,0,Genuine
888474,170,21476,3212,0.027786969568045886,100,1,High Risk
356754,1687,27517,904,0.07966553983977755,50,1,Suspicious
252492,974,11404,1240,0.050076834117516594,0,0,Genuine
891123,694,66111,3495,0.07811042920000942,0,0,Genuine
500522,2082,29767,2112,0.06369150606766535,0,0,Genuine
492072,2811,29804,3098,0.06686419873514445,0,0,Genuine
39304,2118,627,48,0.017173824547119885,0,0,Genuine
505999,291,12852,675,0.02673325441354627,0,0,Genuine
332593,2718,3531,224,0.011290075257146122,0,0,Genuine
608274,852,36574,2355,0.06399911881816418,0,0,Genuine
152836,4214,5213,754,0.03904184877908346,0,0,Genuine
109940,245,7153,885,0.07311260687647808,0,0,Genuine
825926,2237,27854,2217,0.0364088308153515,0,0,Genuine
266517,3565,17950,825,0.0704457876983457,0,0,Genuine
668521,2380,12801,1605,0.0215490612860329,0,0,Genuine
622820,2409,13786,557,0.02302912559005812,0,0,Genuine
880090,4891,29801,1411,0.035464554761444854,0,0,Genuine
386777,3656,14927,1008,0.041199450846353326,0,0,Genuine
625674,326,21528,2894,0.03903310669773716,0,0,Genuine
552638,110,35067,1302,0.06580980678129264,50,1,Suspicious
618296,3440,10379,372,0.017388111842871375,0,0,Genuine
881729,1963,30494,2568,0.037496781891034545,0,0,Genuine
550639,3977,37777,2112,0.07244129093653011,0,0,Genuine
613956,2641,9010,846,0.01605326766087472,0,0,Genuine
639873,616,48607,3825,0.08194126021882467,0,0,Genuine
933809,3985,73810,5649,0.08509127669576969,50,1,Suspicious
338497,1621,5483,189,0.01675642620170932,0,0,Genuine
208869,4767,6347,243,0.03155087638663469,0,0,Genuine
66953,1250,2414,305,0.04061057756933969,0,0,Genuine
844890,4459,54366,7348,0.07304382819065204,50,1,Suspicious
501328,2904,25926,1309,0.05432571091181821,0,0,Genuine
807790,2945,44513,1546,0.05701853204421942,0,0,Genuine
4267,1286,268,7,0.0644480899929693,100,1,High Risk
83745,186,1529,151,0.020060899158158695,50,1,Suspicious
877020,1079,59922,6770,0.07604387585231807,0,0,Genuine
825945,2206,49055,3358,0.06345822058369505,0,0,Genuine
158164,2644,7973,863,0.05586606307377153,0,0,Genuine
536626,711,38788,4370,0.08042472783651929,0,0,Genuine
132484,2522,7819,1107,0.06737417348510008,0,0,Genuine
532831,2727,12851,365,0.024803361666269418,0,0,Genuine
893323,2358,35806,1611,0.04188518598536028,0,0,Genuine
952000,136,42443,1226,0.04587079831932773,50,1,Suspicious
61692,2562,855,113,0.015690851325941776,50,1,Suspicious
221156,2992,16990,2090,0.08627394237551773,0,0,Genuine
224992,2823,4274,404,0.02079185037690229,0,0,Genuine
517771,2554,30456,940,0.060636845246257516,0,0,Genuine
831857,3360,37796,2098,0.047957761971108015,0,0,Genuine
564044,1750,6652,390,0.012484841608101496,0,0,Genuine
544176,3720,40667,3777,0.08167210608332598,0,0,Genuine
692095,2750,48189,2580,0.07335553645092076,0,0,Genuine
834727,3679,38980,1149,0.0480744003728165,0,0,Genuine
115352,4640,3002,345,0.029015535057909703,0,0,Genuine
870474,1697,16115,948,0.01960196398743673,0,0,Genuine
86999,3368,3083,242,0.03821883010149542,0,0,Genuine
18955,3737,528,19,0.028857821155367978,100,1,High Risk
825273,646,37523,4665,0.05112005360650355,0,0,Genuine
71640,4595,5562,520,0.0848967057509771,100,1,High Risk
197582,534,9927,1362,0.05713577147715885,0,0,Genuine
953415,695,68927,5818,0.07839713031575966,50,1,Suspicious
977535,3139,54313,7733,0.06347189614694103,50,1,Suspicious
745086,4807,32237,4382,0.049147346749234315,0,0,Genuine
401573,4903,28038,2661,0.0764468726732126,50,1,Suspicious
426695,4434,18346,2594,0.04907486612217157,0,0,Genuine
62476,770,4423,274,0.07518086945387029,0,0,Genuine
307955,4783,9365,632,0.03246253511064928,0,0,Genuine
168280,548,3200,82,0.019503208937485143,0,0,Genuine
676510,4779,47269,4566,0.0766211881568639,0,0,Genuine
596468,1723,30490,3471,0.056936834834391783,0,0,Genuine
699646,3117,50539,6092,0.0809423622803532,0,0,Genuine
638144,164,48274,1905,0.07863272239494534,50,1,Suspicious
855882,3029,11771,915,0.014822136696413758,0,0,Genuine
415568,4819,18728,805,0.04700313787394602,0,0,Genuine
187141,1786,6783,719,0.04008742071486206,0,0,Genuine
899320,3661,48392,1961,0.05599008139483165,0,0,Genuine
635736,2303,41673,5731,0.0745655429297696,0,0,Genuine
539685,2344,15996,799,0.031120005188211643,0,0,Genuine
960059,3680,47019,2721,0.051809315885794516,0,0,Genuine
179031,196,10672,1393,0.06739056364540219,0,0,Genuine
919232,4032,17842,1420,0.020954448931281764,0,0,Genuine
969021,3503,64909,1500,0.06853205451687837,0,0,Genuine
120180,4557,6300,531,0.056839740389415874,0,0,Genuine
67234,2460,5141,159,0.07882916381592646,0,0,Genuine
565242,186,19086,2826,0.038765696816584753,0,0,Genuine
179352,3410,3151,303,0.01925821847540033,0,0,Genuine
80459,3055,3657,195,0.04787531537801862,0,0,Genuine
410995,3602,6578,613,0.017496563218530638,0,0,Genuine
196004,68,15262,457,0.08019734291136915,50,1,Suspicious
467152,2292,5936,735,0.014280148645408774,0,0,Genuine
942970,498,59166,8300,0.07154628461138743,50,1,Suspicious
955443,1998,44673,5971,0.053005778471347846,0,0,Genuine
726256,995,26002,1675,0.03810915159392831,0,0,Genuine
953774,4286,13933,868,0.015518351307542458,0,0,Genuine
60163,1970,3221,79,0.05485098814886226,50,1,Suspicious
476853,3027,24303,2544,0.0563003692961982,0,0,Genuine
52934,4238,1570,140,0.03230437903804738,0,0,Genuine
721255,4065,53167,4238,0.07959043611482762,0,0,Genuine
426523,288,13344,1841,0.035601831554218644,0,0,Genuine
841530,254,34907,1459,0.04321414566325621,0,0,Genuine
455137,2657,21875,464,0.04908192478308729,0,0,Genuine
6486,4390,110,3,0.01742213999383287,100,1,High Risk
140407,4977,10565,518,0.07893481094247438,0,0,Genuine
874332,3438,31666,770,0.03709803598633014,0,0,Genuine
651308,3022,10195,870,0.016988890048947655,0,0,Genuine
628083,4440,23308,1417,0.03936581630134871,0,0,Genuine
221184,2737,11504,499,0.054267035590277776,0,0,Genuine
667490,4216,30674,3604,0.05135357833076151,0,0,Genuine
350652,1398,20554,957,0.0613457216841769,0,0,Genuine
762315,4450,10583,1157,0.0154004578159947,0,0,Genuine
643612,866,19255,1259,0.03187324039949535,0,0,Genuine
323710,870,21800,1886,0.07317043032343765,0,0,Genuine
198775,242,3099,438,0.017793988177587726,0,0,Genuine
290336,1826,20289,504,0.0716170230353797,0,0,Genuine
788494,3695,12957,1101,0.01782892450671787,0,0,Genuine
609364,4674,41687,5464,0.07737739676121333,0,0,Genuine
90780,300,3200,308,0.03864287287948887,0,0,Genuine
153617,1838,8119,454,0.05580762545811987,0,0,Genuine
